1547006000626, 0.04292458202702706
1547006000648, 0.057960572153933916
1547006000675, 0.06820735110083495
1547006000688, 0.08399062291508329
1547006000725, 0.10366112733230631
1547006000733, 0.1210850625504821
1547006000758, 0.13897921437873548
1547006000770, 0.15885637883282572
1547006000808, 0.1808756032647469
1547006000814, 0.20059149517447852
1547006000841, 0.22312166034226677
1547006000860, 0.2432868166435079
1547006000881, 0.2646107230198135
1547006000908, 0.28754483495651023
1547006000918, 0.3077304393176615
1547006000938, 0.3263950372790738
1547006000961, 0.34686542886175453
1547006000992, 0.36563459891387556
1547006000997, 0.3878568869292348
1547006001019, 0.4047804000117448
1547006001042, 0.4218979165962901
1547006001058, 0.4398309569751221
1547006001079, 0.456265066232758
1547006001112, 0.47455555047405534
1547006001119, 0.4959558451388083
1547006001141, 0.49843057223480963
1547006001163, 0.4960694156883739
1547006001187, 0.498684675626574
1547006001206, 0.49408326455853474
1547006001227, 0.4867776231437034
1547006001242, 0.47679138542159355
1547006001275, 0.4690914656885105
1547006001286, 0.45996193799107343
1547006001307, 0.4491964023799368
1547006001332, 0.4392806918112951
1547006001357, 0.4296795995157286
1547006001365, 0.42301211070070943
1547006001390, 0.41753415550820616
1547006001407, 0.40662666528001506
1547006001429, 0.4007418169826085
1547006001457, 0.39284706260779867
1547006001470, 0.3868523092850472
1547006001489, 0.3791473727448249
1547006001508, 0.37179235744408556
1547006001541, 0.3626899836436779
1547006001552, 0.35353410116300343
1547006001579, 0.34135520128644004
1547006001608, 0.32770598921193933
1547006001613, 0.31338702471165364
1547006001643, 0.2978390504217148
1547006001663, 0.2851020813068354
1547006001692, 0.27220087372214563
1547006001696, 0.26467087986863763
1547006001718, 0.25825728293670397
1547006001741, 0.25764369356494277
1547006001758, 0.25695892451559527
1547006001779, 0.25563953592398203
1547006001796, 0.26002650284351037
1547006001819, 0.26214255196525305
1547006001842, 0.2726541607294901
1547006001860, 0.276073360046849
1547006001891, 0.2883617479276838
1547006001904, 0.3030170122592266
1547006001925, 0.3189959858531792
1547006001943, 0.3420559792827584
1547006001976, 0.36994841197213457
1547006001984, 0.397347271681716
1547006002009, 0.4315213448562716
1547006002029, 0.47757072770565673
1547006002051, 0.5336885357169247
1547006002075, 0.5945103777177966
1547006002086, 0.6630459205751623
1547006002106, 0.7366968641902627
1547006002129, 0.8162881113953129
1547006002156, 0.9012022319275408
1547006002183, 0.9805069446876876
1547006002184, 1.0571861982782416
1547006002223, 1.1324223774494178
1547006002229, 1.2084959949132417
1547006002255, 1.2782187414399275
1547006002274, 1.3385727166314048
1547006002292, 1.4010330562946123
1547006002307, 1.449699902607988
1547006002330, 1.5089120528706355
1547006002353, 1.5594016729274884
1547006002370, 1.627998749202661
1547006002395, 1.6768122616931518
1547006002410, 1.7205740051586398
1547006002434, 1.7642526438988704
1547006002460, 1.7940991963655477
1547006002473, 1.8148267862430123
1547006002496, 1.8354147050535528
1547006002524, 1.8566176507971424
1547006002534, 1.8593032878086475
1547006002556, 1.853276696544145
1547006002579, 1.8430873286392881
1547006002606, 1.8246317406563741
1547006002617, 1.805505799619735
1547006002643, 1.7739708531564309
1547006002658, 1.7409585188755188
1547006002694, 1.7057124425602364
1547006002703, 1.6737527029913977
1547006002724, 1.6379403675709254
1547006002745, 1.5976450556281971
1547006002770, 1.5650664956377125
